vendor,id,display_name,packaging,unit_price,unit_weight,thumbnail,url
Mercadona,58388,Chorizo de bellota ibérico cular cortado a máquina,Paquete,2.92,0.09,https://prod-mercadona.imgix.net/images/7fa26055a72de04ac0ad047d3c592817.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58388/chorizo-bellota-iberico-cular-cortado-maquina-envasado-vacio-paquete
Mercadona,58265,Chorizo de cebo ibérico cortado a máquina,Paquete,2.30,0.09,https://prod-mercadona.imgix.net/images/f3eca271e76cd582f4b99407735bbd7c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58265/chorizo-cebo-iberico-cortado-maquina-envasado-vacio-paquete
Mercadona,54209,Chorizo dulce extra Hacendado,Pieza,2.49,0.28,https://prod-mercadona.imgix.net/images/f2d96c0aab16d620c294c8121ddaa3b4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/54209/chorizo-dulce-extra-hacendado-pieza
Mercadona,58247,Mini chorizo ibérico extra La Hacienda del ibérico,Pieza,2.65,0.2,https://prod-mercadona.imgix.net/images/0c8130e26e3296d4da2d5fd2e5603c34.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58247/mini-chorizo-iberico-extra-hacienda-iberico-pieza
Mercadona,54105,Chorizo de Tarancón Bricio,,3.20,1.0,https://prod-mercadona.imgix.net/images/4b8175b7ecd7036cf61607512296492b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/54105/chorizo-tarancon-bricio
Mercadona,58160,Chorizo cular ibérico extra La Hacienda del ibérico,Pieza,6.98,0.5,https://prod-mercadona.imgix.net/images/1014366c92ce8ce87d26489a7e1a6b20.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58160/chorizo-cular-iberico-extra-hacienda-iberico-pieza
Mercadona,58264,Chorizo cular ibérico extra La Hacienda del ibérico,Pieza,13.67,0.98,https://prod-mercadona.imgix.net/images/0997e072059227cb6a4ccc40325fbc76.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58264/chorizo-cular-iberico-extra-hacienda-iberico-pieza
Mercadona,58387,Chorizo de bellota ibérico extra cular Juan del Roble,Pieza,25.18,1.15,https://prod-mercadona.imgix.net/images/264738270b0ca5f5112217749f3457da.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58387/chorizo-bellota-iberico-extra-cular-juan-roble-pieza
Mercadona,59075,Lomo embuchado Hacendado lonchas,Pack-4,2.25,0.125,https://prod-mercadona.imgix.net/images/d34fa6180809a1efce045d48d116df0c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59075/lomo-embuchado-hacendado-lonchas-pack-4
Mercadona,59076,Cabecero de lomo Hacendado lonchas,Pack-4,2.25,0.125,https://prod-mercadona.imgix.net/images/4946d20c661b962434c6a6bf0155951b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59076/cabecero-lomo-hacendado-lonchas-pack-4
Mercadona,56033,Butifarra catalana Hacendado lonchas,Paquete,1.84,0.15,https://prod-mercadona.imgix.net/images/2727a4afb8894fbca4655a15c909e103.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/56033/butifarra-catalana-hacendado-lonchas-paquete
Mercadona,58261,Lomo de cebo ibérico cortado a máquina,Paquete,3.87,0.09,https://prod-mercadona.imgix.net/images/636ae4407fb5ee589939e62acb3ba6b7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58261/lomo-cebo-iberico-cortado-maquina-envasado-vacio-paquete
Mercadona,58418,Lomo de bellota ibérico cortado a máquina,Paquete,5.13,0.09,https://prod-mercadona.imgix.net/images/1bd491d827a7cf93f2b62b4f8274ae28.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58418/lomo-bellota-iberico-cortado-maquina-envasado-vacio-paquete
Mercadona,58230,Surtido de ibéricos La Hacienda del ibérico,Paquete,5.95,0.2,https://prod-mercadona.imgix.net/images/2d81862bf1c2ee453aeee52086cb1bf0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58230/surtido-ibericos-hacienda-iberico-contiene-jamon-cebo-chorizo-cana-lomo-cebo-salchichon-paquete
Mercadona,54053,Lomo Hacendado,Pieza,7.16,0.4,https://prod-mercadona.imgix.net/images/0a8d5c34aad7f30cbc1b65d10811df2b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/54053/lomo-hacendado-pieza
Mercadona,58166,Caña de lomo cebo ibérico La Hacienda del ibérico,Pieza,17.30,0.5,https://prod-mercadona.imgix.net/images/39620c6865567906b05bdfc23d53068e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58166/cana-lomo-cebo-iberico-hacienda-iberico-pieza
Mercadona,58417,Lomo de bellota ibérico Juan del Roble,Pieza,85.50,1.9,https://prod-mercadona.imgix.net/images/d9c931a31ffba8b7014c8d5e233695c7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58417/lomo-bellota-iberico-juan-roble-pieza
Mercadona,58260,Caña de lomo cebo ibérico La Hacienda del ibérico,Pieza,55.36,1.6,https://prod-mercadona.imgix.net/images/6b5a6a214ba0cef30a42eecc37a26829.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58260/cana-lomo-cebo-iberico-hacienda-iberico-pieza
Mercadona,59138,Lomo de pavo Hacendado lonchas,Pack-4,2.49,0.1,https://prod-mercadona.imgix.net/images/02368d36689f7160b5a66e1654f07bab.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59138/lomo-pavo-hacendado-lonchas-pack-4
Mercadona,59066,Bacón Hacendado cintas,Pack-2,2.10,0.25,https://prod-mercadona.imgix.net/images/168079a2760b600fd84e3609321739e1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59066/bacon-hacendado-cintas-pack-2
Mercadona,59163,Bacón ahumado La Selva lonchas,Paquete,2.02,0.21,https://prod-mercadona.imgix.net/images/48dd1aa17e4a34bbc6ee6b0ea170eb92.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59163/bacon-ahumado-selva-lonchas-paquete
Mercadona,53500,Bacón Oscar Mayer lonchas,Paquete,2.29,0.15,https://prod-mercadona.imgix.net/images/88bab5722b03eb20ada973708615a681.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53500/bacon-oscar-mayer-lonchas-paquete
Mercadona,59126,Panceta sin corteza La Selva lonchas,Paquete,2.25,0.2,https://prod-mercadona.imgix.net/images/d8f30db020f8532f6ecd24a772322894.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59126/panceta-sin-corteza-selva-lonchas-paquete
Mercadona,59160,Bacón ahumado sin corteza La Selva,Pieza,2.73,0.3,https://prod-mercadona.imgix.net/images/19210df9ceb64b89ce2de192a1b82802.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59160/bacon-ahumado-sin-corteza-selva-pieza
Mercadona,58220,Panceta salada ibérica La Hacienda del ibérico,Paquete,2.70,0.36,https://prod-mercadona.imgix.net/images/077b6193a19eb9fbc0f5a189bca7db18.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58220/panceta-salada-iberica-hacienda-iberico-paquete
Mercadona,59270,Lomo back bacon Hacendado,Bandeja,2.65,0.2,https://prod-mercadona.imgix.net/images/b7dcc63354bda5de1c650d24e7d0a161.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59270/lomo-back-bacon-hacendado-estilo-britanico-bandeja
Mercadona,53141,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,Pack-4,1.85,0.704,https://prod-mercadona.imgix.net/images/1482a180893e897610efe1be8bdbb82d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53141/salchichas-cocidas-estilo-frankfurt-hacendado-pollo-cerdo-sabor-ahumado-pack-4
Mercadona,53056,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,Pack-2,1.30,0.4,https://prod-mercadona.imgix.net/images/7e023b4e5b8e4243c68e3ae8251cc22f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53056/salchichas-cocidas-hacendado-pollo-pavo-sabor-ahumado-pack-2
Mercadona,53012,Salchichas cocidas Schara de cerdo ahumadas,Pack-2,3.95,0.34,https://prod-mercadona.imgix.net/images/89f97bcb8605eac58678430d998e8030.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53012/salchichas-cocidas-schara-cerdo-ahumadas-pack-2
Mercadona,53030,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,Pack-2,1.40,0.4,https://prod-mercadona.imgix.net/images/50194fd44e9a81b8b231ad9e2fffbe19.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53030/salchichas-cocidas-estilo-viena-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2
Mercadona,52884,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",Paquete,1.05,0.17,https://prod-mercadona.imgix.net/images/8108f532adc5d51fc6ea02d3e8cd4c12.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52884/salchichas-cocidas-con-leche-campofrio-pollo-cerdo-pavo-paquete
Mercadona,53015,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,Paquete,1.75,0.275,https://prod-mercadona.imgix.net/images/414b7c06f222ad0a9dd2ebc0a005c608.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53015/salchichas-cocidas-hot-dog-bocadillo-oscar-mayer-classic-pollo-cerdo-sabor-ahumado-paquete
Mercadona,53100,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,Pack-4,1.85,0.64,https://prod-mercadona.imgix.net/images/249002253f0fb173d05032e6620a2e8e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53100/salchichas-cocidas-estilo-frankfurt-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-4
Mercadona,53059,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,Pack-2,1.82,0.4,https://prod-mercadona.imgix.net/images/c96b3c121d3567d73a5bfbf6dffa5318.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53059/salchichas-cocidas-bocata-hacendado-pollo-pavo-sabor-ahumado-pack-2
Mercadona,53143,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,Pack-2,2.20,0.35,https://prod-mercadona.imgix.net/images/9dee9fc72348f4920b04776a7a2440b6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53143/salchichas-cocidas-bocata-gourmet-hacendado-cerdo-sabor-ahumado-pack-2
Mercadona,5815,Salchichas cocidas de cerdo estilo Bratwurst Hacendado,Pack-2,2.25,0.35,https://prod-mercadona.imgix.net/images/6e5c25a7ee7554b2cc2402d6b9cf0e8f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5815/salchichas-cocidas-cerdo-estilo-bratwurst-hacendado-pack-2
Mercadona,53048,Salchichas cocidas bocata queso Hacendado,Pack-2,1.86,0.35,https://prod-mercadona.imgix.net/images/3bd24c28722bc4474531fe07ea0ab2c3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53048/salchichas-cocidas-bocata-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2
Mercadona,53032,Salchichas cocidas bocata Hacendado,Paquete,1.62,0.35,https://prod-mercadona.imgix.net/images/d7f12af62c39cc64ae21df34ca2f0556.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53032/salchichas-cocidas-bocata-hacendado-pollo-cerdo-sabor-ahumado-paquete
Mercadona,53041,Salchichas cocidas Frankfurt La Selva,Tarro,2.25,0.46,https://prod-mercadona.imgix.net/images/d56e302573078dd6ae6af008a0fbf549.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53041/salchichas-cocidas-frankfurt-selva-tarro
Mercadona,53147,Salchichas cocidas de pavo sabor ahumado Hacendado,Pack-2,2.35,0.4,https://prod-mercadona.imgix.net/images/6764b15735808a79f60bcb089b2413e9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53147/salchichas-cocidas-pavo-sabor-ahumado-hacendado-pack-2
Mercadona,53042,Salchichas cocidas de pollo Hacendado,Pack-2,1.65,0.5,https://prod-mercadona.imgix.net/images/0b5804b86dd58e295e07492598c452f4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53042/salchichas-cocidas-pollo-hacendado-pack-2
Mercadona,53007,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,Pack-4,2.25,0.56,https://prod-mercadona.imgix.net/images/897524c9a97e6ff830df3bcc725f8f6e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53007/salchichas-cocidas-estilo-frankfurt-campofrio-sabor-ahumado-pack-4
Mercadona,51203,Queso untar suave de vaca Hacendado,Tarrina,1.29,0.3,https://prod-mercadona.imgix.net/images/18901ca537c8de2c4c77f69baf4ee430.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51203/queso-untar-suave-vaca-hacendado-tarrina
Mercadona,51073,Queso untar original Philadelphia,Tarrina,2.74,0.27,https://prod-mercadona.imgix.net/images/3a2bf8b360ffa513e751885db70c5347.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51073/queso-untar-original-philadelphia-tarrina
Mercadona,51079,Queso untar light Philadelphia,Tarrina,2.74,0.27,https://prod-mercadona.imgix.net/images/7c5cc6090b6bc88d7a94bad839ab4066.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51079/queso-untar-light-philadelphia-tarrina
Mercadona,51223,Queso untar light de vaca Hacendado,Tarrina,1.29,0.3,https://prod-mercadona.imgix.net/images/1d2818584e9062155452c615168af0c1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51223/queso-untar-light-vaca-hacendado-tarrina
Mercadona,51181,Crema de queso camembert Hacendado,Tarrina,1.59,0.15,https://prod-mercadona.imgix.net/images/fa2ce3e7d22cafa3bbd18fb348a9720d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51181/crema-queso-camembert-hacendado-tarrina
Mercadona,51167,Mousse de queso de vaca con ajo y finas hierbas Hacendado,Tarrina,1.30,0.15,https://prod-mercadona.imgix.net/images/309f68fbfb1019e5a43e585cef7aa0ce.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51167/mousse-queso-vaca-con-ajo-finas-hierbas-hacendado-tarrina
Mercadona,51208,Queso untar de vaca con finas hierbas Hacendado,Tarrina,1.54,0.2,https://prod-mercadona.imgix.net/images/c4e1e4b4bde56c545484ee43f051e8d1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51208/queso-untar-vaca-con-finas-hierbas-hacendado-tarrina
Mercadona,51132,Crema de queso suave Hacendado,Tarrina,1.15,0.125,https://prod-mercadona.imgix.net/images/513a7dfcc06aad19e3a7e0f272e0b4f9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51132/crema-queso-suave-hacendado-tarrina
Mercadona,51211,Queso untar con queso azul de vaca Hacendado,Tarrina,1.68,0.2,https://prod-mercadona.imgix.net/images/c9d50bec731f012ba2eca8db98d90442.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51211/queso-untar-con-queso-azul-vaca-hacendado-tarrina
Mercadona,51212,Queso untar sin lactosa de vaca Hacendado,Tarrina,1.68,0.2,https://prod-mercadona.imgix.net/images/7cf5aa8500e1805409a2362c79012fdf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51212/queso-untar-sin-lactosa-vaca-hacendado-tarrina
Mercadona,22780,Crema de queso viejo tostado mezcla Hacendado,Tarrina,1.68,0.15,https://prod-mercadona.imgix.net/images/7d85c827e2862551181fc770beb51f26.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22780/crema-queso-viejo-tostado-mezcla-hacendado-tarrina
Mercadona,52406,Queso fresco Burgos natural Hacendado,Pack-2,1.90,0.5,https://prod-mercadona.imgix.net/images/f720ac03cd3735edc5ec4647c7da94ec.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52406/queso-fresco-burgos-natural-hacendado-pack-2
Mercadona,52408,Queso fresco Burgos natural Hacendado,Pack-4,1.05,0.25,https://prod-mercadona.imgix.net/images/e0c12de8daee3447952a8724bd1857e1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52408/queso-fresco-burgos-natural-hacendado-pack-4
Mercadona,51050,Mozzarella fresca de vaca Hacendado,Paquete,0.95,0.25,https://prod-mercadona.imgix.net/images/79443818598f8b7846ab09a22b85f59b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51050/mozzarella-fresca-vaca-hacendado-paquete
Mercadona,50401,Queso fresco servilleta tradicional de vaca Hacendado,Tarrina,2.40,0.25,https://prod-mercadona.imgix.net/images/fb685671e9adb0f00c699c00d98c8ab9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/50401/queso-fresco-servilleta-tradicional-vaca-hacendado-tarrina
Mercadona,52409,Queso fresco Burgos desnatado 0% m.g Hacendado,Pack-4,1.05,0.25,https://prod-mercadona.imgix.net/images/838396d94ae0631d03cc70bfd2c3bee6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52409/queso-fresco-burgos-desnatado-0-mg-hacendado-pack-4
Mercadona,51197,Queso feta mezcla Hacendado en dados,Tarrina,2.35,0.37,https://prod-mercadona.imgix.net/images/8d306174487031538a9bf109d08271c2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51197/queso-feta-mezcla-hacendado-dados-tarrina
Mercadona,51044,Queso fresco de vaca Burgo de Arias,Pack-3,2.99,0.216,https://prod-mercadona.imgix.net/images/1ebe411c8b8316cf66305b4cde409abd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51044/queso-fresco-vaca-burgo-arias-pack-3
Mercadona,51052,Mozzarella fresca de vaca Hacendado en perlas,Tarrina,1.91,0.3,https://prod-mercadona.imgix.net/images/04e4472726d8bf72f5690034e55eb518.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51052/mozzarella-fresca-vaca-hacendado-perlas-tarrina
Mercadona,51194,Queso fresco de cabra Hacendado,Tarrina,2.67,0.25,https://prod-mercadona.imgix.net/images/f060f0413205bad900472104b39c27ef.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51194/queso-fresco-cabra-hacendado-tarrina
Mercadona,51071,Queso fresco batido desnatado 0% m.g Hacendado,Tarrina,0.97,0.5,https://prod-mercadona.imgix.net/images/ab2dcb80ba829ce0db250c66ff69a16c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51071/queso-fresco-batido-desnatado-0-mg-hacendado-tarrina
Mercadona,51072,Queso fresco mascarpone de vaca Hacendado,Tarrina,2.55,0.25,https://prod-mercadona.imgix.net/images/252e00f8e796e4fd057f92fa37823c01.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51072/queso-fresco-mascarpone-vaca-hacendado-tarrina
Mercadona,51065,Queso fresco para ensaladas de vaca Hacendado en dados,Tarrina,1.95,0.2,https://prod-mercadona.imgix.net/images/22cad34f3449c10ec082462224ad8af1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51065/queso-fresco-ensaladas-vaca-hacendado-dados-tarrina
Mercadona,51191,Queso fresco de vaca Hacendado,Tarrina,1.65,0.25,https://prod-mercadona.imgix.net/images/5428d9c279f6d99873d565f029c916d2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51191/queso-fresco-vaca-hacendado-tarrina
Mercadona,51021,Queso fresco batido desnatado 0% m.g Hacendado,Pack-4,1.45,0.48,https://prod-mercadona.imgix.net/images/290f320fe97cdb88cc76559d647fecac.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51021/queso-fresco-batido-desnatado-0-mg-hacendado-pack-4
Mercadona,51201,Mozzarella fresca di bufala campana Hacendado,Tarrina,1.73,0.28,https://prod-mercadona.imgix.net/images/8466723d400e2c475fc0c5d3e95733d5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51201/mozzarella-fresca-di-bufala-campana-hacendado-tarrina
Mercadona,51192,Queso fresco light de vaca Hacendado,Tarrina,2.12,0.25,https://prod-mercadona.imgix.net/images/efa603d10fcca11e1a95aa144285dfd0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51192/queso-fresco-light-vaca-hacendado-tarrina
